1.38038e+13  106.125 0.00127533  8.68138e+06 12859.4
1.34896e+13  108.297 0.00127579  5.68153e+06 13155.8
1.31826e+13  111.471 0.0012065  8.36345e+06 13545.6
1.28825e+13  110.434 0.00136165  1.03578e+07 14254.1
1.25893e+13  115.011 0.00125866  3.23798e+06 14167.3
1.23027e+13  116.293 0.00130784  7.96973e+06 14392.6
1.20226e+13  119.65 0.00120163  3.50012e+06 14794.9
1.1749e+13  120.296 0.00126796  2.28181e+06 15182.9
1.14815e+13  122.596 0.00132922  1.60607e+07 15409.6
1.12202e+13  125.124 0.00127973  6.01483e+06 15716.6
1.09648e+13  128.064 0.00127546  4.81486e+06 16214.5
1.07152e+13  127.888 0.00130037  1.26151e+07 16515.5
1.04713e+13  130.934 0.00131411  9.76667e+06 16839.9
1.02329e+13  133.59 0.00127211  1.423e+07 17164.9
1e+13  136.867 0.00118066  4.08818e+06 17741.9
9.77237e+12  138.756 0.00122519  1.03513e+07 17856.7
9.54993e+12  143.109 0.00111909  1.44755e+07 18203.7
9.33254e+12  144.366 0.00130184  7.73418e+06 18976.2
9.12011e+12  148.724 0.00120533  8.92665e+06 19152.5
8.91251e+12  152.29 0.00123448  2.68514e+07 19550.6
8.70964e+12  151.517 0.00123792  8.11609e+06 20283.6
8.51138e+12  153.999 0.00122041  5.73426e+06 20697.2
8.31764e+12  157.215 0.00123445  6.43413e+06 20949.3
8.12831e+12  159.158 0.00122663  5.87588e+06 21664
7.94328e+12  164.828 0.00123334  3.91258e+07 21595.7
7.76247e+12  169.707 0.00120484  1.36686e+07 22045.9
7.58578e+12  175.27 0.00125814  1.03596e+07 22556.6
7.4131e+12  174.578 0.00121427  9.48343e+06 22660.4
7.24436e+12  181.743 0.00129755  1.56102e+07 24361
7.07946e+12  183.605 0.00119423  1.79386e+07 24877.5
6.91831e+12  185.203 0.00129955  3.05155e+07 24584.1
6.76083e+12  190.867 0.00122499  8.71857e+06 26035.1
6.60693e+12  193.053 0.00126901  3.34405e+06 26636.1
6.45654e+12  198.905 0.00119354  4.28577e+06 26341.6
6.30957e+12  202.273 0.00118589  4.3743e+07 28563.2
6.16595e+12  203.708 0.00117071  4.51575e+07 29456
6.0256e+12  212.882 0.00121422  1.92098e+07 28643.6
5.88844e+12  213.778 0.00115836  1.09207e+07 28666.5
5.7544e+12  225.322 0.00116225  4.83296e+07 30230.7
5.62341e+12  224.446 0.00127888  1.69555e+07 29176.4
5.49541e+12  231.179 0.00128929  4.54235e+06 29188.7
5.37032e+12  230.444 0.00110458  2.96599e+08 33413.1
5.24807e+12  233.47 0.00124141  1.95392e+07 33681.7
5.12861e+12  237.754 0.00118405  8.42642e+06 34272.2
5.01187e+12  246.5 0.00119406  5.8376e+08 33782.5
4.89779e+12  252.028 0.00113923  1.31958e+07 37754.8
4.7863e+12  253.277 0.00126485  2.97192e+07 41412.1
4.67735e+12  256.908 0.00121357  7.22218e+06 38694.3
4.57088e+12  259.762 0.00117469  3.45919e+07 39797.6
4.46684e+12  269.383 0.00120733  2.30498e+07 35343.4
4.36516e+12  273.761 0.00122917  9.5237e+07 35875.7
4.2658e+12  280.08 0.00123223  8.31702e+07 39942.7
4.16869e+12  280.684 0.00132308  8.23721e+06 59367.2
4.0738e+12  290.245 0.00120011  9.83633e+06 1.05515e+06
3.98107e+12  291.992 0.00113102  8.11163e+06 43775.1
3.89045e+12  300.767 0.00121672  2.68877e+07 43615.8
3.80189e+12  303.159 0.00118174  1.54721e+07 46605
3.71535e+12  307.783 0.00122302  1.15217e+07 54263.1
3.63078e+12  311.553 0.00122027  5.76145e+07 60970.4
3.54813e+12  313.487 0.00120423  2.50757e+07 53334.4
3.46737e+12  326.539 0.00128554  1.09759e+07 57486.7
3.38844e+12  322.019 0.0012082  9.23974e+07 42570.7
3.31131e+12  332.902 0.0011319  2.04846e+07 315409
3.23594e+12  338.006 0.00121284  2.76538e+10 64263.8
3.16228e+12  343.172 0.00124694  2.72174e+07 82833.9
3.0903e+12  350.413 0.0010947  4.81193e+07 196668
3.01995e+12  353.15 0.0012234  1.8414e+07 330806
2.95121e+12  364.828 0.00124613  1.65063e+07 96803.7
2.88403e+12  366.563 0.00119313  4.62207e+07 92236.1
2.81838e+12  375.983 0.00113814  2.14472e+07 117635
2.75423e+12  380.531 0.00111108  7.70433e+07 42022.7
2.69153e+12  381.402 0.00123421  4.07962e+08 70057.2
2.63027e+12  382.564 0.00114736  6.08358e+07 98017.8
2.5704e+12  396.188 0.0012429  1.02205e+07 103464
2.51189e+12  404.447 0.00117354  4.3506e+07 202316
2.45471e+12  404.333 0.00119429  9.00689e+07 339720
2.39883e+12  414.551 0.00116372  4.37066e+07 212047
2.34423e+12  424.577 0.00112875  1.85656e+07 4.03919e+07
2.29087e+12  424.379 0.00122388  5.56175e+07 105462
2.23872e+12  437.277 0.00112481  2.49851e+08 55872.9
2.18776e+12  444.553 0.00120885  3.70682e+08 214990
2.13796e+12  446.316 0.00127174  5.77699e+07 61051.9
2.0893e+12  456.601 0.00134412  6.3882e+07 186799
2.04174e+12  464.352 0.00144361  1.05378e+09 0
1.99526e+12  468.382 0.00133741  1.01608e+09 300471
1.94984e+12  471.835 0.00127494  2.43877e+08 3.81332e+06
1.90546e+12  485.073 0.00131654  8.09018e+07 64280
1.86209e+12  491.619 0.00119848  5.47262e+08 1.23621e+06
1.8197e+12  502.304 0.0013043  5.7836e+07 590292
1.77828e+12  511.096 0.00139943  1.13061e+08 73972.1
1.7378e+12  521.109 0.00110011  1.76821e+07 1.37052e+07
1.69824e+12  528.167 0.00109743  5.25137e+07 49037.6
1.65959e+12  542.515 0.00112073  7.46338e+07 1.28279e+06
1.62181e+12  538.025 0.00126033  3.18251e+07 2.59317e+06
1.58489e+12  546.265 0.00113413  7.71118e+07 629526
1.54882e+12  563.155 0.00115011  1.2467e+08 1.96891e+08
1.51356e+12  571.8 0.00113893  7.03942e+07 3.2508e+06
1.47911e+12  596 0.00118718  4.79265e+08 366036
1.44544e+12  594.116 0.00125431  2.83749e+08 299188
1.41254e+12  614.287 0.00114721  5.71251e+07 93207.4
1.38038e+12  626.839 0.00121403  3.10874e+08 144012
1.34896e+12  639.628 0.000983837  5.48172e+07 190329
1.31826e+12  652.156 0.00125376  3.47157e+07 88803.8
1.28825e+12  654.037 0.00119379  1.5087e+08 255795
1.25893e+12  671.521 0.00108619  8.61647e+07 619760
1.23027e+12  683.359 0.00109171  6.32371e+08 966556
1.20226e+12  702.494 0.00116108  1.4846e+09 239160
1.1749e+12  24169.3 0.00119031  6.99352e+07 225754
1.14815e+12  722.894 0.00119664  1.12002e+08 470275
1.12202e+12  24308.5 0.00117297  6.17097e+07 314406
1.09648e+12  786.436 0.00131042  2.14904e+08 362862
1.07152e+12  58929.2 0.00123667  7.96898e+07 1.01658e+06
1.04713e+12  821.351 0.00164868  7.22202e+08 0
1.02329e+12  793.841 0.00120686  1.28104e+08 220549
